Full_Name,Age,Gender,Marital_Status,Number_of_Dependents,Employment_Type,Employment_Experience,Monthly_Income,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose,Loan_Term,Interest_Rate,Existing_Loans,Loan_Default
Applicant_2309,45,Female,Married,4,Salaried,4,45500.0,546000.0,685,1000000,Personal,60,14.29,1,1
Applicant_2310,53,Female,Married,0,Salaried,27,118500.0,1422000.0,458,400000,Education,36,7.66,1,0
Applicant_2311,56,Male,Married,2,Salaried,22,85300.0,1023600.0,648,300000,Personal,180,8.67,4,0
Applicant_2312,51,Female,Married,2,Salaried,22,85700.0,1028400.0,660,750000,Home,120,6.88,2,1
Applicant_2313,34,Male,Married,3,Self-Employed,13,58900.0,706800.0,664,200000,Home,48,16.88,0,0
Applicant_2314,21,Male,Married,2,Freelancer,1,29900.0,358800.0,900,250000,Education,180,13.1,4,1
Applicant_2315,36,Female,Married,4,Salaried,8,74000.0,888000.0,586,50000,Home,12,12.52,1,0
Applicant_2316,23,Male,Divorced,4,Self-Employed,1,49700.0,596400.0,732,400000,Business,36,14.62,0,0
Applicant_2317,55,Female,Married,0,Freelancer,9,43400.0,520800.0,702,300000,Vehicle,24,17.87,1,0
Applicant_2318,61,Male,Married,2,Salaried,1,67500.0,810000.0,582,400000,Personal,60,8.48,0,0
Applicant_2319,26,Female,Single,1,Unemployed,0,18100.0,217200.0,730,50000,Personal,60,8.03,1,0
Applicant_2320,45,Male,Married,0,Salaried,12,57400.0,688800.0,633,400000,Home,12,9.89,3,0
Applicant_2321,33,Female,Single,0,Unemployed,0,5000.0,60000.0,737,400000,Personal,36,16.9,2,1
Applicant_2322,54,Female,Married,0,Salaried,26,85800.0,1029600.0,846,500000,Business,48,11.23,1,0
Applicant_2323,28,Female,Married,2,Salaried,6,58200.0,698400.0,665,100000,Personal,240,15.63,0,0
Applicant_2324,41,Male,Divorced,1,Self-Employed,8,60000.0,720000.0,621,50000,Home,48,8.83,0,0
Applicant_2325,54,Male,Single,3,Unemployed,0,25400.0,304800.0,755,50000,Business,48,12.18,5,1
Applicant_2326,24,Male,Single,2,Salaried,6,35600.0,427200.0,789,500000,Vehicle,48,7.97,1,0
Applicant_2327,45,Female,Married,2,Freelancer,19,56400.0,676800.0,561,400000,Education,12,11.25,2,1
Applicant_2328,35,Female,Married,0,Self-Employed,7,31300.0,375600.0,604,750000,Home,12,9.52,1,1
Applicant_2329,24,Male,Married,1,Salaried,5,29900.0,358800.0,717,100000,Education,180,12.82,0,0
Applicant_2330,32,Female,Married,1,Self-Employed,9,43600.0,523200.0,636,200000,Home,60,15.47,4,0
Applicant_2331,52,Female,Married,0,Self-Employed,15,70500.0,846000.0,554,500000,Vehicle,180,17.29,0,0
Applicant_2332,52,Male,Single,3,Salaried,14,79600.0,955200.0,704,300000,Vehicle,36,9.76,2,0
Applicant_2333,48,Female,Married,2,Freelancer,12,34800.0,417600.0,717,100000,Personal,24,15.05,3,0
Applicant_2334,33,Female,Single,0,Unemployed,0,5000.0,60000.0,616,1000000,Business,12,16.68,2,1
Applicant_2335,51,Male,Married,3,Self-Employed,19,46300.0,555600.0,656,100000,Personal,180,7.94,3,0
Applicant_2336,34,Male,Single,0,Unemployed,0,8200.0,98400.0,592,400000,Education,240,13.24,2,1
Applicant_2337,40,Male,Married,1,Salaried,8,45000.0,540000.0,540,750000,Personal,48,13.54,1,1
Applicant_2338,38,Other,Single,2,Salaried,17,98900.0,1186800.0,600,500000,Business,24,9.63,4,0
Applicant_2339,49,Female,Married,0,Freelancer,6,43100.0,517200.0,657,100000,Business,180,6.76,4,0
Applicant_2340,26,Female,Single,2,Freelancer,6,34400.0,412800.0,502,150000,Home,60,9.45,1,0
Applicant_2341,52,Male,Married,2,Salaried,23,76400.0,916800.0,607,500000,Personal,48,13.22,1,0
Applicant_2342,49,Male,Married,2,Salaried,28,73600.0,883200.0,658,200000,Education,240,8.76,1,0
Applicant_2343,63,Male,Single,0,Freelancer,4,12500.0,150000.0,769,300000,Business,120,9.8,0,1
Applicant_2344,22,Male,Married,0,Salaried,2,34700.0,416400.0,618,100000,Personal,240,14.64,0,0
Applicant_2345,43,Female,Married,0,Salaried,12,53500.0,642000.0,525,50000,Education,36,11.08,0,0
Applicant_2346,39,Other,Single,4,Self-Employed,2,24000.0,288000.0,629,300000,Business,24,7.25,3,1
Applicant_2347,51,Female,Single,0,Unemployed,0,10700.0,128400.0,593,500000,Personal,240,11.09,1,1
Applicant_2348,25,Female,Married,1,Freelancer,0,32700.0,392400.0,705,250000,Education,60,18.0,3,1
Applicant_2349,39,Male,Single,3,Freelancer,3,24100.0,289200.0,616,50000,Vehicle,180,9.5,2,0
Applicant_2350,54,Male,Single,2,Salaried,17,103000.0,1236000.0,378,1000000,Home,240,9.55,1,1
Applicant_2351,30,Male,Single,3,Self-Employed,5,18800.0,225600.0,900,100000,Home,12,8.45,0,0
Applicant_2352,45,Female,Married,4,Salaried,22,84900.0,1018800.0,664,150000,Home,36,9.62,2,0
Applicant_2353,22,Female,Married,1,Unemployed,0,5000.0,60000.0,658,100000,Home,48,13.11,4,1
Applicant_2354,31,Male,Single,1,Self-Employed,9,44700.0,536400.0,495,750000,Personal,24,17.59,3,1
Applicant_2355,51,Male,Divorced,0,Self-Employed,6,36500.0,438000.0,503,1000000,Personal,60,13.49,3,1
Applicant_2356,35,Male,Married,0,Freelancer,11,46900.0,562800.0,640,100000,Personal,240,11.21,3,0
Applicant_2357,29,Male,Single,2,Salaried,7,50600.0,607200.0,683,150000,Home,24,10.98,1,0
Applicant_2358,43,Male,Single,0,Unemployed,0,5000.0,60000.0,720,750000,Home,36,6.78,0,1
Applicant_2359,39,Male,Divorced,2,Salaried,12,44500.0,534000.0,673,150000,Personal,180,6.53,0,0
Applicant_2360,29,Male,Married,0,Salaried,1,17700.0,212400.0,531,500000,Personal,12,15.67,2,1
Applicant_2361,55,Female,Single,0,Salaried,13,61700.0,740400.0,399,500000,Education,12,12.14,1,1
Applicant_2362,41,Female,Married,2,Freelancer,10,39000.0,468000.0,639,150000,Home,180,6.88,3,0
Applicant_2363,29,Male,Married,0,Freelancer,11,44000.0,528000.0,596,1000000,Home,120,9.79,1,1
Applicant_2364,48,Male,Single,2,Salaried,9,56400.0,676800.0,523,1000000,Home,36,10.6,0,1
Applicant_2365,27,Male,Married,4,Salaried,5,42200.0,506400.0,732,150000,Home,48,15.51,3,0
Applicant_2366,36,Male,Married,2,Unemployed,0,5000.0,60000.0,492,500000,Business,240,11.5,2,1
Applicant_2367,36,Male,Married,1,Salaried,12,51200.0,614400.0,711,150000,Education,24,15.58,0,0
Applicant_2368,53,Male,Married,3,Self-Employed,32,121900.0,1462800.0,508,200000,Home,48,13.79,5,0
Applicant_2369,24,Female,Single,0,Self-Employed,1,25000.0,300000.0,663,250000,Personal,240,6.88,1,1
Applicant_2370,24,Female,Married,2,Freelancer,4,27400.0,328800.0,743,400000,Personal,60,17.64,2,1
Applicant_2371,59,Male,Married,0,Self-Employed,24,72100.0,865200.0,616,50000,Personal,48,8.59,4,0
Applicant_2372,60,Female,Married,0,Salaried,23,74900.0,898800.0,818,500000,Home,120,9.67,0,0
Applicant_2373,37,Male,Single,4,Unemployed,0,5400.0,64800.0,841,150000,Business,36,15.81,4,1
Applicant_2374,57,Male,Married,1,Salaried,28,94500.0,1134000.0,673,400000,Personal,120,8.68,2,0
Applicant_2375,59,Female,Single,3,Salaried,35,103100.0,1237200.0,704,1000000,Education,12,11.11,0,0
Applicant_2376,49,Female,Single,1,Salaried,5,45700.0,548400.0,756,150000,Education,120,16.45,2,0
Applicant_2377,56,Female,Single,3,Unemployed,0,5000.0,60000.0,704,750000,Home,36,13.83,4,1
Applicant_2378,58,Female,Married,4,Self-Employed,17,75000.0,900000.0,693,1000000,Business,36,9.97,3,0
Applicant_2379,59,Female,Single,1,Salaried,27,124800.0,1497600.0,597,250000,Personal,24,13.91,3,0
Applicant_2380,57,Female,Married,2,Self-Employed,4,29900.0,358800.0,481,150000,Home,36,15.85,0,0
Applicant_2381,55,Female,Single,2,Salaried,17,79900.0,958800.0,510,150000,Education,60,11.14,0,0
Applicant_2382,27,Male,Single,4,Unemployed,0,5700.0,68400.0,888,200000,Vehicle,24,13.07,1,1
Applicant_2383,47,Female,Single,0,Salaried,28,106000.0,1272000.0,682,250000,Personal,240,17.86,2,0
Applicant_2384,48,Other,Single,2,Self-Employed,4,53500.0,642000.0,625,250000,Education,24,17.59,4,0
Applicant_2385,42,Female,Married,1,Self-Employed,6,50100.0,601200.0,776,500000,Personal,48,12.35,1,0
Applicant_2386,34,Male,Married,0,Salaried,8,55400.0,664800.0,575,1000000,Home,240,7.61,1,1
Applicant_2387,27,Female,Divorced,0,Freelancer,2,22500.0,270000.0,708,300000,Personal,120,14.56,0,1
Applicant_2388,57,Male,Divorced,2,Salaried,11,50500.0,606000.0,657,250000,Personal,36,9.59,0,0
Applicant_2389,42,Male,Married,3,Self-Employed,19,71500.0,858000.0,696,100000,Vehicle,48,14.2,0,0
Applicant_2390,25,Male,Married,1,Freelancer,0,5700.0,68400.0,616,250000,Personal,48,10.55,2,1
Applicant_2391,22,Female,Single,2,Self-Employed,3,32100.0,385200.0,553,400000,Education,120,14.77,0,1
Applicant_2392,47,Female,Married,2,Salaried,6,68600.0,823200.0,567,150000,Business,240,10.72,3,0
Applicant_2393,41,Male,Married,1,Unemployed,0,6500.0,78000.0,571,400000,Vehicle,24,17.32,2,1
Applicant_2394,58,Male,Single,3,Salaried,23,99400.0,1192800.0,649,50000,Personal,48,8.07,3,0
Applicant_2395,35,Male,Single,1,Self-Employed,8,73000.0,876000.0,494,300000,Home,48,7.29,1,0
Applicant_2396,41,Female,Single,0,Freelancer,11,44300.0,531600.0,525,50000,Vehicle,24,15.48,2,0
Applicant_2397,30,Male,Married,0,Unemployed,0,8100.0,97200.0,663,400000,Home,24,11.12,1,1
Applicant_2398,43,Male,Married,3,Self-Employed,3,36500.0,438000.0,637,300000,Home,12,11.85,5,1
Applicant_2399,59,Male,Married,4,Salaried,36,99800.0,1197600.0,669,1000000,Education,36,17.24,3,0
Applicant_2400,25,Male,Married,0,Freelancer,0,10700.0,128400.0,645,50000,Education,12,13.28,2,0
Applicant_2401,21,Male,Married,0,Salaried,2,56600.0,679200.0,900,750000,Business,120,14.09,2,1
Applicant_2402,33,Female,Married,1,Salaried,13,69100.0,829200.0,662,250000,Education,240,6.72,0,0
Applicant_2403,41,Male,Single,2,Unemployed,0,32700.0,392400.0,612,400000,Home,180,14.21,2,1
Applicant_2404,46,Female,Married,2,Self-Employed,19,87600.0,1051200.0,660,50000,Personal,24,10.97,5,0
Applicant_2405,41,Male,Married,4,Salaried,21,71000.0,852000.0,751,500000,Personal,60,11.79,0,0
Applicant_2406,38,Male,Married,3,Self-Employed,16,79600.0,955200.0,645,500000,Business,48,15.79,2,0
Applicant_2407,57,Male,Married,3,Salaried,32,99400.0,1192800.0,718,750000,Education,48,12.52,1,0
Applicant_2408,52,Female,Married,1,Salaried,23,104300.0,1251600.0,689,100000,Home,24,17.85,3,0
Applicant_2409,56,Female,Single,1,Salaried,14,60700.0,728400.0,620,300000,Personal,48,15.66,0,0
Applicant_2410,37,Female,Married,2,Freelancer,0,9200.0,110400.0,661,1000000,Home,12,14.88,0,1
Applicant_2411,55,Female,Divorced,1,Freelancer,28,69100.0,829200.0,809,250000,Home,48,13.27,0,0
Applicant_2412,31,Male,Married,0,Self-Employed,10,43800.0,525600.0,674,300000,Business,60,11.24,0,0
Applicant_2413,41,Female,Single,0,Salaried,1,29400.0,352800.0,551,250000,Personal,240,7.11,2,1
Applicant_2414,46,Female,Single,1,Self-Employed,28,82400.0,988800.0,618,50000,Personal,36,6.71,0,0
Applicant_2415,24,Male,Divorced,2,Salaried,3,58900.0,706800.0,438,100000,Personal,120,7.04,2,0
Applicant_2416,54,Female,Single,2,Self-Employed,17,95900.0,1150800.0,663,150000,Personal,120,17.53,3,0
Applicant_2417,38,Male,Single,0,Freelancer,20,45000.0,540000.0,781,400000,Home,240,10.22,0,0
Applicant_2418,60,Male,Married,2,Self-Employed,7,68000.0,816000.0,515,1000000,Education,120,14.56,0,1
Applicant_2419,55,Male,Divorced,0,Self-Employed,5,37800.0,453600.0,664,750000,Home,180,13.33,5,1
Applicant_2420,61,Male,Single,2,Unemployed,0,10200.0,122400.0,748,100000,Vehicle,12,13.07,2,1
Applicant_2421,49,Male,Married,1,Self-Employed,30,70200.0,842400.0,759,1000000,Business,36,13.16,0,0
Applicant_2422,49,Male,Married,3,Self-Employed,21,84900.0,1018800.0,777,50000,Personal,36,9.98,1,0
Applicant_2423,58,Male,Single,2,Self-Employed,19,42900.0,514800.0,463,50000,Home,60,16.7,5,0
Applicant_2424,62,Male,Married,2,Salaried,1,46700.0,560400.0,700,200000,Home,120,17.07,0,0
Applicant_2425,41,Female,Married,2,Self-Employed,18,74900.0,898800.0,499,750000,Business,60,13.91,3,1
Applicant_2426,62,Female,Married,2,Self-Employed,21,79900.0,958800.0,550,200000,Vehicle,60,16.44,0,0
Applicant_2427,33,Male,Married,0,Salaried,5,39000.0,468000.0,732,150000,Home,60,7.19,1,0
Applicant_2428,61,Male,Divorced,2,Salaried,20,88200.0,1058400.0,665,1000000,Vehicle,120,7.65,4,1
Applicant_2429,37,Male,Married,1,Unemployed,0,10900.0,130800.0,722,500000,Education,12,12.93,0,1
Applicant_2430,29,Female,Single,1,Self-Employed,5,41900.0,502800.0,557,750000,Home,180,16.23,1,1
Applicant_2431,61,Male,Married,1,Salaried,31,112100.0,1345200.0,797,250000,Home,60,10.13,1,0
Applicant_2432,21,Male,Married,4,Salaried,1,40600.0,487200.0,718,100000,Business,12,12.8,2,0
Applicant_2433,22,Male,Divorced,0,Self-Employed,4,50900.0,610800.0,738,200000,Personal,48,6.61,0,0
Applicant_2434,49,Female,Divorced,1,Salaried,0,38100.0,457200.0,541,1000000,Business,240,17.85,1,1
Applicant_2435,53,Male,Single,4,Salaried,21,85300.0,1023600.0,767,500000,Home,36,15.32,1,0
Applicant_2436,30,Male,Divorced,3,Freelancer,4,41600.0,499200.0,618,100000,Personal,120,10.66,0,0
Applicant_2437,60,Male,Married,0,Self-Employed,23,75000.0,900000.0,588,750000,Home,48,17.8,1,1
Applicant_2438,41,Male,Married,3,Salaried,8,37500.0,450000.0,712,250000,Home,180,7.56,4,0
Applicant_2439,48,Female,Single,0,Salaried,29,102100.0,1225200.0,708,400000,Home,240,11.84,0,0
Applicant_2440,31,Female,Married,2,Self-Employed,5,62800.0,753600.0,565,250000,Business,48,7.18,2,0
Applicant_2441,54,Female,Married,2,Salaried,11,66500.0,798000.0,855,150000,Personal,24,10.35,0,0
Applicant_2442,28,Female,Married,1,Salaried,9,62800.0,753600.0,831,100000,Home,120,9.02,0,0
Applicant_2443,42,Male,Divorced,2,Salaried,3,45400.0,544800.0,710,150000,Education,48,10.14,0,0
Applicant_2444,28,Female,Married,0,Salaried,2,55100.0,661200.0,693,100000,Business,48,17.4,1,0
Applicant_2445,35,Female,Married,0,Salaried,15,67200.0,806400.0,682,100000,Education,24,11.41,0,0
Applicant_2446,37,Male,Married,2,Unemployed,0,5000.0,60000.0,495,100000,Vehicle,120,10.24,2,1
Applicant_2447,43,Female,Married,0,Salaried,25,106600.0,1279200.0,661,100000,Vehicle,180,13.87,4,0
Applicant_2448,44,Male,Divorced,4,Salaried,11,54000.0,648000.0,659,500000,Personal,48,14.36,0,0
Applicant_2449,39,Male,Divorced,1,Salaried,0,53300.0,639600.0,592,250000,Personal,24,17.81,2,1
Applicant_2450,25,Female,Married,0,Self-Employed,6,63600.0,763200.0,619,750000,Personal,240,12.78,0,0
Applicant_2451,52,Female,Married,2,Freelancer,20,73500.0,882000.0,411,250000,Education,180,15.15,0,0
Applicant_2452,64,Female,Single,1,Salaried,35,91300.0,1095600.0,540,50000,Education,12,10.89,0,0
Applicant_2453,21,Male,Married,0,Freelancer,0,25400.0,304800.0,742,500000,Home,240,8.47,1,1
Applicant_2454,43,Female,Married,1,Salaried,6,49000.0,588000.0,823,150000,Vehicle,36,11.44,0,0
Applicant_2455,57,Male,Married,4,Freelancer,7,31600.0,379200.0,555,1000000,Business,60,11.32,2,1
Applicant_2456,28,Male,Single,1,Salaried,3,48100.0,577200.0,668,1000000,Home,48,11.34,0,1
Applicant_2457,33,Other,Single,1,Salaried,9,69500.0,834000.0,759,100000,Personal,180,14.5,1,0
Applicant_2458,28,Female,Single,1,Salaried,9,51100.0,613200.0,597,300000,Education,12,11.17,2,0
Applicant_2459,43,Male,Single,0,Salaried,7,51400.0,616800.0,717,200000,Business,36,17.47,0,0
Applicant_2460,63,Female,Married,0,Self-Employed,32,95400.0,1144800.0,646,200000,Education,180,17.8,2,0
Applicant_2461,21,Male,Single,3,Salaried,2,61500.0,738000.0,769,750000,Personal,180,12.52,0,0
Applicant_2462,44,Male,Single,4,Self-Employed,14,59100.0,709200.0,521,1000000,Home,180,12.92,0,0
Applicant_2463,55,Male,Single,0,Salaried,12,45500.0,546000.0,539,500000,Personal,12,11.19,3,1
Applicant_2464,44,Other,Married,1,Self-Employed,11,33400.0,400800.0,677,150000,Education,24,10.59,1,0
Applicant_2465,37,Male,Married,4,Salaried,2,49400.0,592800.0,659,750000,Home,180,17.83,3,1
Applicant_2466,25,Female,Single,0,Self-Employed,6,35600.0,427200.0,644,50000,Personal,12,6.97,0,0
Applicant_2467,40,Male,Married,0,Salaried,18,86000.0,1032000.0,707,400000,Personal,180,11.22,1,0
Applicant_2468,41,Female,Married,4,Salaried,23,66000.0,792000.0,556,400000,Vehicle,48,8.24,0,0
Applicant_2469,60,Male,Single,2,Salaried,4,39900.0,478800.0,513,100000,Personal,48,14.85,1,0
Applicant_2470,51,Female,Married,0,Freelancer,2,9000.0,108000.0,599,400000,Personal,120,8.74,1,1
Applicant_2471,56,Male,Single,1,Self-Employed,36,113500.0,1362000.0,611,400000,Vehicle,60,16.67,0,0
Applicant_2472,31,Female,Married,0,Salaried,7,63700.0,764400.0,621,750000,Business,240,10.81,1,0
Applicant_2473,35,Other,Single,1,Salaried,8,61100.0,733200.0,776,300000,Personal,60,17.05,0,0
Applicant_2474,39,Female,Divorced,2,Salaried,5,33700.0,404400.0,727,1000000,Personal,48,17.85,3,1
Applicant_2475,27,Male,Single,2,Salaried,9,46800.0,561600.0,703,1000000,Vehicle,12,15.37,1,1
Applicant_2476,48,Female,Married,2,Self-Employed,15,68500.0,822000.0,672,750000,Personal,180,13.67,2,0
Applicant_2477,63,Male,Divorced,1,Salaried,34,82700.0,992400.0,606,150000,Business,180,8.22,3,0
Applicant_2478,25,Female,Single,0,Salaried,1,38400.0,460800.0,564,500000,Home,240,17.23,0,1
Applicant_2479,25,Female,Married,0,Self-Employed,2,61800.0,741600.0,530,200000,Business,120,15.43,1,0
Applicant_2480,50,Male,Married,3,Salaried,22,81300.0,975600.0,580,50000,Education,240,9.81,0,0
Applicant_2481,52,Male,Married,2,Salaried,10,37700.0,452400.0,645,400000,Home,240,11.89,0,0
Applicant_2482,28,Male,Single,0,Self-Employed,10,45900.0,550800.0,534,150000,Business,120,7.28,0,0
Applicant_2483,30,Female,Single,1,Salaried,8,46500.0,558000.0,666,200000,Personal,180,14.08,1,0
Applicant_2484,58,Female,Married,3,Freelancer,28,113100.0,1357200.0,630,150000,Personal,180,7.94,1,0
Applicant_2485,52,Male,Married,1,Freelancer,26,102000.0,1224000.0,610,300000,Personal,48,13.99,0,0
Applicant_2486,48,Male,Married,1,Salaried,8,67000.0,804000.0,766,1000000,Home,12,14.22,0,0
Applicant_2487,37,Male,Single,0,Salaried,2,38900.0,466800.0,403,50000,Home,48,10.23,0,0
Applicant_2488,51,Male,Single,0,Salaried,8,74000.0,888000.0,611,1000000,Education,36,17.41,0,0
Applicant_2489,28,Male,Married,3,Salaried,1,25000.0,300000.0,414,400000,Home,12,15.46,2,1
Applicant_2490,60,Female,Married,2,Unemployed,0,21100.0,253200.0,673,1000000,Personal,24,12.21,2,1
Applicant_2491,45,Male,Married,2,Salaried,11,75900.0,910800.0,726,500000,Business,180,17.06,1,0
Applicant_2492,29,Female,Single,3,Freelancer,6,34700.0,416400.0,514,150000,Home,24,16.34,3,1
Applicant_2493,22,Female,Single,4,Self-Employed,4,60100.0,721200.0,527,750000,Home,180,14.46,1,1
Applicant_2494,35,Male,Single,0,Freelancer,15,48300.0,579600.0,480,100000,Vehicle,180,8.26,1,0
Applicant_2495,23,Female,Single,0,Self-Employed,3,22000.0,264000.0,656,1000000,Business,60,12.22,0,1
Applicant_2496,56,Male,Single,1,Self-Employed,0,49700.0,596400.0,615,1000000,Home,36,16.44,0,1
Applicant_2497,24,Male,Married,0,Self-Employed,2,37700.0,452400.0,622,750000,Home,240,13.5,2,1
Applicant_2498,34,Male,Married,2,Freelancer,12,58000.0,696000.0,613,250000,Personal,24,12.77,5,1
Applicant_2499,61,Male,Married,3,Salaried,39,145300.0,1743600.0,552,300000,Education,180,17.49,2,0
Applicant_2500,61,Male,Single,2,Unemployed,0,5000.0,60000.0,763,100000,Business,48,6.69,0,1
Applicant_2501,45,Male,Single,0,Self-Employed,5,42800.0,513600.0,677,250000,Personal,24,6.64,0,0
Applicant_2502,30,Male,Married,0,Salaried,12,87500.0,1050000.0,531,300000,Vehicle,48,16.77,1,0
Applicant_2503,41,Male,Divorced,1,Unemployed,0,15000.0,180000.0,579,250000,Personal,36,6.94,2,1
Applicant_2504,56,Male,Married,3,Freelancer,18,50500.0,606000.0,562,200000,Home,240,10.32,0,0
Applicant_2505,32,Male,Married,1,Freelancer,7,24700.0,296400.0,790,500000,Education,120,17.13,3,1
Applicant_2506,47,Male,Married,0,Salaried,23,78100.0,937200.0,721,100000,Personal,120,14.45,2,0
Applicant_2507,60,Male,Married,0,Unemployed,0,5000.0,60000.0,637,50000,Home,120,13.95,3,1
Applicant_2508,22,Other,Single,4,Self-Employed,3,44600.0,535200.0,820,100000,Home,180,14.06,2,0
Applicant_2509,33,Male,Married,2,Self-Employed,0,36200.0,434400.0,795,200000,Home,60,10.15,2,0
Applicant_2510,52,Female,Single,3,Unemployed,0,9200.0,110400.0,626,50000,Personal,240,12.6,0,1
Applicant_2511,51,Male,Married,2,Salaried,22,71400.0,856800.0,608,750000,Personal,120,13.74,2,1
Applicant_2512,36,Female,Married,1,Salaried,12,62900.0,754800.0,613,50000,Home,24,10.02,3,0
Applicant_2513,52,Male,Married,0,Self-Employed,29,62200.0,746400.0,554,250000,Personal,60,15.65,4,0
Applicant_2514,52,Other,Single,1,Salaried,10,62200.0,746400.0,823,500000,Personal,120,10.2,0,0
Applicant_2515,54,Female,Married,2,Self-Employed,6,64600.0,775200.0,549,750000,Vehicle,120,7.32,2,1
Applicant_2516,31,Male,Married,3,Salaried,2,22600.0,271200.0,736,750000,Business,36,8.82,5,1
Applicant_2517,30,Female,Married,0,Salaried,10,67300.0,807600.0,719,500000,Vehicle,12,11.2,2,0
Applicant_2518,35,Male,Married,0,Salaried,16,62800.0,753600.0,619,300000,Vehicle,120,16.94,0,0
Applicant_2519,37,Male,Divorced,2,Self-Employed,10,67000.0,804000.0,831,300000,Personal,36,11.28,4,0
Applicant_2520,60,Female,Single,0,Salaried,39,120400.0,1444800.0,494,750000,Personal,36,7.53,0,0
Applicant_2521,38,Female,Married,2,Salaried,15,76100.0,913200.0,642,100000,Education,180,8.76,0,0
Applicant_2522,29,Male,Single,0,Salaried,4,49000.0,588000.0,601,150000,Personal,36,12.76,1,0
Applicant_2523,45,Male,Single,0,Freelancer,14,72900.0,874800.0,746,300000,Home,12,8.54,0,0
Applicant_2524,60,Female,Divorced,1,Freelancer,2,34200.0,410400.0,685,500000,Personal,12,7.24,0,1
Applicant_2525,34,Female,Divorced,2,Salaried,5,39400.0,472800.0,477,400000,Home,36,14.72,1,1
Applicant_2526,45,Female,Single,1,Self-Employed,2,40500.0,486000.0,773,500000,Home,12,15.52,2,1
